246,Tyus Jones\jonesty01,PG,24,MEM,38,8,20.6,3.2,7.3,.441,0.7,2.4,.301,2.5,4.9,.511,.491,0.6,0.7,.880,0.4,1.9,2.3,4.3,1.1,0.1,0.8,0.5,7.8
247,DeAndre Jordan\jordade01,C,32,BRK,40,31,23.2,3.4,4.4,.768,0.0,0.0,.000,3.4,4.4,.773,.768,0.8,1.6,.500,1.9,5.6,7.5,1.8,0.3,1.4,1.6,2.2,7.6
248,Cory Joseph\josepco01,PG,29,SAC,41,2,21.1,2.6,5.7,.455,0.7,2.2,.326,1.9,3.5,.535,.517,0.7,1.0,.769,0.6,1.7,2.2,2.3,0.8,0.2,1.0,2.2,6.6
249,Mfiondu Kabengele\kabenmf01,PF,23,LAC,22,0,4.0,0.4,1.3,.276,0.1,0.7,.188,0.2,0.6,.385,.328,0.2,0.3,.833,0.0,0.5,0.6,0.2,0.1,0.1,0.3,0.8,1.1
250,Frank Kaminsky\kaminfr01,C,27,PHO,32,13,15.1,2.6,5.4,.471,0.8,2.0,.406,1.8,3.4,.509,.546,0.6,1.0,.606,0.7,3.0,3.7,1.6,0.3,0.4,0.5,1.3,6.6
251,Enes Kanter\kanteen01,C,28,POR,41,29,26.6,5.1,8.6,.594,0.0,0.0,.000,5.1,8.6,.595,.594,1.9,2.5,.767,4.2,7.4,11.6,1.1,0.5,0.7,1.2,2.7,12.1
252,Luke Kennard\kennalu01,SG,24,LAC,36,7,19.9,2.9,6.1,.471,1.5,3.4,.455,1.4,2.8,.490,.595,0.4,0.4,.867,0.3,2.4,2.6,1.8,0.4,0.2,0.8,1.5,7.7
253,Maxi Kleber\klebima01,PF,29,DAL,28,22,27.6,2.5,5.4,.464,1.9,4.1,.465,0.6,1.3,.459,.639,0.9,1.0,.963,1.0,4.4,5.4,1.4,0.5,0.8,0.6,2.3,7.8
254,Nathan Knight\knighna01,PF,23,ATL,14,0,8.2,1.4,3.1,.465,0.4,0.9,.385,1.1,2.1,.500,.523,1.4,1.6,.909,1.1,1.2,2.3,0.3,0.2,0.4,0.7,0.9,4.6
255,Kevin Knox\knoxke01,SF,21,NYK,29,0,14.1,1.7,4.2,.398,1.0,2.6,.400,0.7,1.7,.396,.520,0.4,0.5,.786,0.3,1.4,1.8,0.6,0.3,0.2,0.6,1.2,4.8
256,John Konchar\konchjo01,SG,24,MEM,21,0,15.2,1.4,3.2,.441,0.4,1.2,.360,1.0,2.0,.488,.507,0.8,0.9,.889,0.9,2.4,3.3,1.1,0.9,0.2,0.4,1.2,4.0
257,Furkan Korkmaz\korkmfu01,SG,23,PHI,30,3,19.1,3.1,7.7,.404,1.7,4.6,.377,1.4,3.1,.446,.517,1.2,1.5,.783,0.3,2.1,2.4,1.1,0.7,0.2,1.0,1.1,9.1
258,Luke Kornet\kornelu01,PF,25,CHI,12,0,7.7,0.8,2.3,.333,0.5,1.9,.261,0.3,0.3,.750,.444,0.2,0.3,.500,0.1,1.2,1.3,0.3,0.2,0.6,0.1,0.1,2.2
259,Rodions Kurucs\kurucro01,SF-PF,22,TOT,16,0,5.7,0.4,1.5,.250,0.2,1.1,.176,0.2,0.4,.429,.313,0.1,0.1,.500,0.1,0.8,0.9,0.4,0.4,0.3,0.6,0.5,1.0
259,Rodions Kurucs\kurucro01,PF,22,BRK,5,0,3.2,0.2,0.6,.333,0.2,0.4,.500,0.0,0.2,.000,.500,0.0,0.0,,0.0,0.6,0.6,0.4,0.0,0.0,0.0,0.2,0.6
259,Rodions Kurucs\kurucro01,SF,22,HOU,11,0,6.8,0.5,1.9,.238,0.2,1.4,.133,0.3,0.5,.500,.286,0.1,0.2,.500,0.2,0.8,1.0,0.4,0.5,0.4,0.8,0.6,1.2
260,Kyle Kuzma\kuzmaky01,SF,25,LAL,40,11,26.2,4.7,10.5,.450,1.9,5.1,.379,2.8,5.4,.516,.542,0.7,1.2,.630,2.0,4.6,6.7,1.3,0.4,0.6,1.5,1.7,12.1
261,Anthony Lamb\lamban01,SF,23,HOU,6,0,16.8,0.8,4.5,.185,0.3,2.5,.133,0.5,2.0,.250,.222,0.5,0.7,.750,1.8,2.5,4.3,0.3,0.2,0.2,0.3,2.3,2.5
262,Jeremy Lamb\lambje01,SG,28,IND,23,8,22.6,3.5,7.6,.463,1.6,3.6,.446,1.9,4.0,.478,.569,2.3,2.4,.946,0.7,2.9,3.6,1.5,0.8,0.5,0.7,2.0,11.0
263,Zach LaVine\lavinza01,SG,25,CHI,40,40,35.5,10.2,19.3,.530,3.5,8.1,.438,6.7,11.2,.596,.621,4.6,5.3,.864,0.7,4.5,5.1,5.0,1.0,0.5,3.8,2.6,28.5
264,Jake Layman\laymaja01,SF,26,MIN,30,9,16.5,2.3,4.8,.486,0.6,2.1,.302,1.7,2.7,.630,.552,0.8,1.0,.767,0.4,1.4,1.8,0.7,0.8,0.5,0.7,1.2,6.1
265,Jalen Lecque\lecquja01,PG,20,IND,3,0,3.0,0.3,1.3,.250,0.0,0.3,.000,0.3,1.0,.333,.250,1.0,1.0,1.000,0.3,1.0,1.3,0.7,0.0,0.0,0.0,0.0,1.7
266,Damion Lee\leeda03,SG,28,GSW,41,1,19.0,2.2,4.9,.446,1.4,3.7,.382,0.8,1.2,.640,.589,0.7,0.8,.879,0.4,3.0,3.3,1.5,0.6,0.1,0.4,1.4,6.5
267,Saben Lee\leesa01,PG,21,DET,20,0,15.1,2.1,4.1,.512,0.2,0.4,.571,1.9,3.8,.507,.537,1.5,2.3,.667,0.4,1.3,1.7,2.7,0.6,0.3,0.9,1.7,5.9
268,Alex Len\lenal01,C,27,TOT,32,10,14.2,2.2,3.5,.631,0.2,0.6,.300,2.0,2.8,.703,.658,1.1,1.9,.600,0.7,2.7,3.4,1.0,0.3,1.1,0.9,1.8,5.7
268,Alex Len\lenal01,C,27,TOR,7,2,10.9,0.7,1.4,.500,0.4,0.9,.500,0.3,0.6,.500,.650,0.4,0.9,.500,0.0,1.6,1.6,0.4,0.1,0.9,1.1,1.4,2.3
268,Alex Len\lenal01,C,27,WAS,25,8,15.1,2.6,4.0,.644,0.1,0.6,.214,2.5,3.5,.713,.658,1.3,2.2,.611,0.9,3.0,3.9,1.1,0.3,1.1,0.8,1.9,6.6
269,Kawhi Leonard\leonaka01,SF,29,LAC,34,34,34.6,9.5,18.6,.512,2.0,5.1,.394,7.5,13.5,.557,.566,5.1,5.9,.866,1.0,5.4,6.4,4.9,1.6,0.5,1.9,1.7,26.2
270,Meyers Leonard\leoname01,C,28,MIA,3,2,9.7,1.0,2.3,.429,1.0,2.3,.429,0.0,0.0,,.643,0.3,0.7,.500,0.0,2.3,2.3,0.7,0.0,0.0,0.7,1.7,3.3
271,Caris LeVert\leverca01,SG,26,TOT,16,8,28.6,6.8,15.8,.429,1.8,5.2,.337,5.0,10.6,.473,.484,2.2,2.8,.795,0.8,3.5,4.3,5.5,1.2,0.4,2.2,1.7,17.4
271,Caris LeVert\leverca01,SG,26,BRK,12,4,27.8,7.3,16.7,.435,1.8,5.3,.349,5.4,11.4,.474,.490,2.2,2.8,.765,0.8,3.5,4.3,6.0,1.1,0.5,2.2,1.7,18.5
271,Caris LeVert\leverca01,SG,26,IND,4,4,30.8,5.3,13.0,.404,1.5,5.0,.300,3.8,8.0,.469,.462,2.3,2.5,.900,0.5,3.5,4.0,4.0,1.5,0.0,2.3,1.8,14.3
272,Kira Lewis Jr.\lewiski01,PG,19,NOP,26,0,14.0,2.1,5.5,.382,0.6,1.9,.320,1.5,3.6,.415,.438,0.6,0.8,.682,0.2,0.8,1.0,2.0,0.7,0.1,0.5,1.3,5.4
273,Damian Lillard\lillada01,PG,30,POR,40,40,36.2,9.5,20.8,.456,4.4,11.3,.389,5.1,9.5,.536,.561,7.3,7.8,.939,0.5,4.0,4.5,7.7,0.9,0.3,3.4,1.6,30.6
274,Nassir Little\littlna01,PF,20,POR,26,2,13.3,1.6,3.5,.467,0.7,1.9,.388,0.9,1.6,.561,.572,1.0,1.2,.867,0.8,1.8,2.6,0.4,0.2,0.3,0.4,1.1,5.0
275,Kevon Looney\looneke01,C,24,GSW,32,15,15.0,1.6,2.7,.598,0.1,0.3,.444,1.5,2.4,.615,.621,0.6,0.8,.800,1.6,2.5,4.1,1.6,0.4,0.3,0.7,2.0,4.0
276,Brook Lopez\lopezbr01,C,32,MIL,40,40,27.4,4.1,8.7,.474,1.6,4.5,.344,2.6,4.2,.614,.564,1.5,1.8,.817,1.4,3.7,5.1,0.8,0.6,1.5,0.9,2.1,11.2
277,Robin Lopez\lopezro01,C,32,WAS,40,9,20.3,3.2,5.6,.574,0.1,0.4,.333,3.1,5.2,.591,.585,1.6,2.3,.707,2.2,2.0,4.2,0.9,0.3,0.6,1.1,1.9,8.2
278,Kevin Love\loveke01,PF,32,CLE,4,4,14.5,1.8,5.5,.318,1.0,3.0,.333,0.8,2.5,.300,.409,1.3,1.8,.714,0.5,2.8,3.3,1.3,0.3,0.0,0.8,0.8,5.8
279,Kyle Lowry\lowryky01,PG,34,TOR,34,34,34.7,5.9,13.3,.439,2.8,7.1,.393,3.1,6.2,.493,.544,3.1,3.6,.877,0.9,4.6,5.6,7.5,1.1,0.2,3.0,3.3,17.6
280,Timothé Luwawu-Cabarrot\luwawti01,SF,25,BRK,36,6,18.8,2.4,6.2,.384,1.5,4.1,.358,0.9,2.1,.434,.502,0.6,0.7,.769,0.5,1.8,2.3,1.2,0.7,0.1,0.8,1.8,6.8
281,Trey Lyles\lylestr01,PF,25,SAS,22,9,15.7,1.9,4.0,.483,0.6,1.7,.368,1.3,2.2,.571,.563,0.6,1.0,.619,0.4,3.4,3.8,0.6,0.2,0.0,0.2,0.5,5.0
282,Thon Maker\makerth01,C,23,CLE,8,0,9.5,1.3,2.3,.556,0.0,0.3,.000,1.3,2.0,.625,.556,1.3,1.4,.909,1.0,1.3,2.3,0.5,0.3,0.5,0.4,0.9,3.8
283,Théo Maledon\maledth01,PG,19,OKC,35,19,26.1,2.9,7.3,.398,1.5,4.1,.372,1.3,3.1,.431,.504,0.7,1.0,.706,0.3,2.8,3.0,3.5,0.9,0.1,1.9,2.3,8.0
284,Karim Mané\maneka01,PG,20,ORL,6,0,9.3,0.2,1.5,.111,0.2,0.3,.500,0.0,1.2,.000,.167,0.7,0.7,1.000,0.0,1.7,1.7,0.2,0.0,0.2,0.5,0.5,1.2
285,Terance Mann\mannte01,SG,24,LAC,39,3,15.9,1.7,3.6,.471,0.4,1.0,.385,1.3,2.6,.505,.525,0.9,1.1,.795,0.8,2.4,3.3,1.2,0.4,0.2,0.6,1.7,4.7
286,Nico Mannion\mannini01,PG,19,GSW,12,1,12.7,1.3,4.0,.313,0.8,2.3,.357,0.4,1.7,.250,.417,0.7,1.0,.667,0.2,1.8,1.9,2.6,0.7,0.0,1.0,1.4,4.0
287,Boban Marjanović\marjabo01,C,32,DAL,19,1,7.7,1.9,3.9,.493,0.0,0.2,.000,1.9,3.7,.521,.493,0.6,0.8,.750,1.5,2.5,4.0,0.2,0.1,0.1,0.4,0.8,4.5
288,Lauri Markkanen\markkla01,PF,23,CHI,20,20,30.7,6.5,13.1,.498,3.0,7.4,.405,3.5,5.7,.619,.613,2.3,2.8,.821,0.7,5.1,5.8,1.0,0.6,0.5,1.5,2.0,18.3
289,Naji Marshall\marshna01,SF,23,NOP,5,0,3.4,0.2,0.8,.250,0.0,0.4,.000,0.2,0.4,.500,.250,0.2,0.4,.500,0.0,0.4,0.4,0.4,0.0,0.2,0.2,0.2,0.6
290,Caleb Martin\martica02,SF,25,CHO,28,1,14.8,2.1,5.0,.411,0.7,2.2,.323,1.4,2.8,.481,.482,0.6,1.1,.567,0.7,2.0,2.7,1.1,0.9,0.3,0.7,1.1,5.5
291,Cody Martin\martico01,SF,25,CHO,28,2,11.9,1.5,2.8,.544,0.3,0.9,.269,1.3,1.9,.679,.589,0.4,0.5,.733,0.9,1.5,2.3,1.1,0.5,0.1,0.6,0.8,3.7
292,Kelan Martin\martike03,SF,25,IND,13,0,3.8,0.5,1.6,.333,0.2,0.7,.222,0.4,0.9,.417,.381,0.2,0.2,1.000,0.1,0.8,0.9,0.0,0.2,0.0,0.3,0.4,1.4
293,Kenyon Martin Jr.\martike04,SF,20,HOU,13,0,18.8,3.1,6.2,.500,0.4,1.2,.333,2.7,5.0,.538,.531,1.2,1.7,.682,2.2,2.5,4.7,0.8,0.5,1.0,1.2,1.3,7.7
294,Frank Mason III\masonfr01,PG,26,ORL,4,1,19.8,2.3,6.0,.375,0.5,1.3,.400,1.8,4.8,.368,.417,1.3,1.8,.714,0.8,2.3,3.0,3.0,0.0,0.0,1.3,1.8,6.3
295,Garrison Mathews\mathega01,SG,24,WAS,34,18,17.0,1.9,4.4,.420,1.4,3.5,.403,0.4,0.9,.484,.580,1.6,1.8,.902,0.4,1.3,1.7,0.4,0.6,0.2,0.1,1.7,6.7
296,Dakota Mathias\mathida01,SG,25,PHI,8,2,15.4,2.4,6.0,.396,1.0,3.3,.308,1.4,2.8,.500,.479,0.3,0.8,.333,0.1,0.8,0.9,1.6,0.1,0.4,0.1,0.9,6.0
297,Wesley Matthews\matthwe02,SG,34,LAL,34,4,20.2,1.4,3.9,.351,1.0,3.1,.330,0.4,0.8,.429,.481,0.4,0.5,.813,0.4,1.1,1.4,1.0,0.5,0.4,0.5,1.5,4.2
298,Tyrese Maxey\maxeyty01,SG,20,PHI,35,6,15.4,3.3,7.2,.451,0.4,1.6,.268,2.8,5.6,.503,.480,0.7,0.8,.852,0.2,1.5,1.7,1.7,0.4,0.2,0.7,1.1,7.6
299,Skylar Mays\mayssk01,SG,23,ATL,19,0,7.4,1.1,2.7,.392,0.4,1.2,.348,0.6,1.5,.429,.471,0.8,0.9,.889,0.4,0.4,0.8,1.0,0.3,0.0,0.3,0.4,3.4
300,Patrick McCaw\mccawpa01,SF,25,TOR,3,0,6.7,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.3,0.0,0.3,1.3,0.0,0.0,0.0,1.0,0.0
301,CJ McCollum\mccolcj01,SG,29,POR,16,16,32.1,8.8,19.4,.452,4.7,10.6,.444,4.1,8.8,.461,.573,2.8,3.3,.865,0.5,3.3,3.8,4.6,1.1,0.3,1.1,1.9,25.0
302,T.J. McConnell\mccontj01,PG,28,IND,37,2,25.1,3.2,6.0,.541,0.2,0.5,.316,3.1,5.5,.562,.554,0.2,0.5,.474,0.7,2.9,3.7,6.5,1.9,0.4,1.9,1.6,6.9
303,Jaden McDaniels\mcdanja02,PF,20,MIN,35,2,20.0,2.1,5.1,.413,1.0,2.8,.347,1.1,2.3,.494,.508,0.3,0.7,.462,0.6,2.8,3.4,1.0,0.5,1.0,0.7,2.3,5.5
304,Jalen McDaniels\mcdanja01,SF,23,CHO,19,1,11.9,1.6,3.8,.431,0.4,1.4,.269,1.3,2.4,.522,.479,0.7,1.0,.684,0.4,2.0,2.4,0.5,0.1,0.3,0.9,1.6,4.3
305,Doug McDermott\mcderdo01,PF,29,IND,39,15,25.5,5.2,10.2,.508,1.7,4.5,.373,3.5,5.7,.615,.590,1.4,1.7,.831,1.0,2.8,3.8,1.4,0.3,0.1,0.9,1.7,13.4
306,Sean McDermott\mcderse01,SF,24,MEM,9,0,14.6,1.2,2.8,.440,0.6,1.8,.313,0.7,1.0,.667,.540,0.7,0.7,1.000,0.4,0.9,1.3,0.4,0.2,0.2,0.4,0.7,3.7
307,JaVale McGee\mcgeeja01,C,33,CLE,31,1,15.2,3.3,6.5,.510,0.2,0.6,.263,3.2,5.9,.536,.522,1.0,1.6,.612,1.5,3.4,5.0,0.9,0.5,1.2,1.3,2.5,7.8
308,Rodney McGruder\mcgruro01,SG,29,DET,15,1,11.9,2.3,4.5,.507,0.7,1.5,.435,1.6,2.9,.545,.582,0.4,0.5,.750,0.5,0.9,1.4,1.0,0.5,0.1,0.5,0.7,5.6
309,Alfonzo McKinnie\mckinal01,SF,28,LAL,20,0,5.2,1.0,1.7,.559,0.3,0.7,.429,0.7,1.0,.650,.647,0.3,0.4,.625,0.4,0.9,1.3,0.1,0.1,0.0,0.1,0.6,2.5
310,Jordan McLaughlin\mclaujo01,PG,24,MIN,24,0,19.5,2.2,5.9,.376,0.7,1.9,.348,1.5,4.0,.389,.433,0.3,0.4,.800,0.5,1.8,2.3,4.7,1.0,0.2,1.1,1.0,5.4
311,Ben McLemore\mclembe01,SG,27,HOU,27,3,16.1,2.3,6.6,.345,1.4,4.7,.310,0.8,1.9,.431,.455,0.6,0.9,.708,0.4,1.9,2.3,0.9,0.6,0.1,0.9,1.5,6.6
312,Nicolò Melli\mellini01,PF,30,NOP,20,0,11.0,0.7,2.7,.259,0.4,1.7,.206,0.4,1.0,.350,.324,0.3,0.4,.857,0.6,2.1,2.6,1.1,0.4,0.1,0.4,1.3,2.1
313,De'Anthony Melton\meltode01,PG,22,MEM,26,1,20.5,3.8,8.1,.469,1.5,3.8,.400,2.3,4.3,.532,.564,0.8,1.0,.769,0.7,2.7,3.4,3.0,1.3,0.6,1.2,1.7,9.9
314,Sam Merrill\merrisa01,SG,24,MIL,14,0,5.9,0.6,1.4,.421,0.4,0.9,.500,0.1,0.5,.286,.579,0.1,0.1,1.000,0.3,0.7,1.0,0.8,0.1,0.0,0.2,0.4,1.7
315,Chimezie Metu\metuch01,C,23,SAC,11,0,6.5,1.4,2.7,.500,0.1,0.3,.333,1.3,2.5,.519,.517,0.5,0.8,.667,1.0,1.1,2.1,0.5,0.3,0.5,0.5,0.9,3.4
316,Khris Middleton\middlkh01,SF,29,MIL,40,40,33.4,7.4,15.2,.487,2.2,5.2,.416,5.2,10.0,.524,.558,3.3,3.6,.897,0.8,5.2,6.0,5.5,1.1,0.2,2.8,2.5,20.2
317,Darius Miller\milleda01,SF,30,OKC,14,0,10.4,1.0,2.2,.452,0.8,1.9,.407,0.2,0.3,.750,.629,0.6,0.6,1.000,0.1,1.3,1.4,1.1,0.6,0.3,0.4,0.6,3.4
318,Patty Mills\millspa02,PG,32,SAS,38,0,25.5,4.5,10.3,.440,2.7,6.9,.393,1.8,3.4,.535,.572,1.3,1.4,.906,0.3,1.4,1.7,2.6,0.7,0.0,1.1,1.3,13.0
319,Paul Millsap\millspa01,PF,35,DEN,31,30,23.5,3.6,7.2,.507,1.1,2.9,.378,2.5,4.3,.594,.583,1.5,2.1,.692,1.5,3.6,5.1,1.6,0.9,0.6,0.9,2.0,9.8
320,Shake Milton\miltosh01,SG,24,PHI,33,1,24.5,4.8,10.9,.439,1.0,3.3,.303,3.8,7.6,.498,.485,2.6,3.0,.888,0.6,1.7,2.3,3.1,0.6,0.3,1.6,2.4,13.2
321,Donovan Mitchell\mitchdo01,SG,24,UTA,39,39,34.2,8.6,20.3,.422,3.3,8.7,.372,5.3,11.5,.460,.503,4.9,5.8,.833,1.0,3.5,4.5,5.4,1.0,0.3,3.0,2.3,25.3
322,Adam Mokoka\mokokad01,SG,22,CHI,8,0,5.5,0.6,1.8,.357,0.1,1.0,.125,0.5,0.8,.667,.393,0.0,0.0,,0.1,0.4,0.5,0.5,0.3,0.1,0.3,0.6,1.4
323,Malik Monk\monkma01,SG,22,CHO,27,0,21.5,4.4,9.8,.449,2.1,5.1,.417,2.3,4.7,.484,.558,1.7,2.2,.797,0.4,2.4,2.8,1.8,0.4,0.1,1.5,1.3,12.7
324,E'Twaun Moore\mooreet01,SG,31,PHO,24,1,14.5,1.8,4.3,.422,0.3,1.2,.276,1.5,3.0,.479,.461,0.3,0.4,.800,0.5,1.2,1.8,1.5,0.6,0.2,0.8,1.3,4.3
325,Ja Morant\moranja01,PG,21,MEM,30,30,31.1,6.9,15.4,.445,0.8,3.5,.231,6.1,12.0,.507,.471,4.7,6.0,.773,0.8,2.5,3.3,7.4,0.9,0.2,3.0,1.6,19.2
326,Juwan Morgan\morgaju01,PF,23,UTA,16,0,4.5,0.4,0.9,.429,0.2,0.6,.300,0.2,0.3,.750,.536,0.1,0.3,.200,0.3,0.6,0.9,0.3,0.2,0.0,0.1,0.8,1.0
327,Marcus Morris\morrima03,PF,31,LAC,32,4,24.8,4.2,9.7,.434,2.2,5.0,.435,2.0,4.7,.433,.547,1.2,1.4,.886,0.7,3.2,3.8,1.1,0.6,0.3,0.9,1.9,11.8
328,Markieff Morris\morrima02,PF,31,LAL,35,11,17.5,2.0,4.8,.417,1.0,2.8,.343,1.0,2.0,.522,.518,0.7,1.1,.703,0.8,3.3,4.1,1.0,0.2,0.3,0.7,1.6,5.7
329,Monte Morris\morrimo01,PG,25,DEN,36,10,27.2,4.0,8.5,.471,1.1,3.2,.351,2.9,5.3,.542,.536,1.3,1.8,.762,0.2,2.0,2.2,3.4,0.7,0.3,0.7,1.0,10.4
330,Mychal Mulder\muldemy01,PG,26,GSW,35,2,10.5,1.4,3.2,.432,1.1,2.7,.406,0.3,0.4,.600,.608,0.2,0.4,.533,0.0,0.9,0.9,0.4,0.2,0.2,0.2,0.8,4.1
331,Dejounte Murray\murrade01,PG,24,SAS,38,38,31.3,6.5,14.4,.454,0.9,3.0,.316,5.6,11.4,.491,.487,1.8,2.2,.821,0.7,6.3,7.0,5.2,1.5,0.1,1.7,2.1,15.8
332,Jamal Murray\murraja01,PG,23,DEN,39,39,35.4,7.8,16.3,.478,2.7,6.6,.409,5.1,9.6,.525,.562,2.8,3.3,.853,0.7,3.3,4.0,4.7,1.3,0.3,2.3,2.1,21.1
333,Mike Muscala\muscami01,C,29,OKC,35,0,18.4,3.4,7.6,.446,1.9,5.3,.370,1.5,2.4,.614,.573,0.9,1.0,.917,0.5,3.2,3.8,0.8,0.2,0.3,0.6,1.5,9.7
334,Sviatoslav Mykhailiuk\mykhasv01,SF,23,TOT,37,5,17.6,2.3,6.1,.373,1.5,4.7,.329,0.7,1.4,.519,.500,0.6,0.8,.800,0.3,1.8,2.1,1.5,0.7,0.2,1.1,0.9,6.7
334,Sviatoslav Mykhailiuk\mykhasv01,SF,23,DET,36,5,17.6,2.3,6.2,.377,1.6,4.8,.333,0.8,1.4,.519,.504,0.7,0.8,.800,0.3,1.8,2.1,1.6,0.8,0.2,1.1,0.9,6.9
334,Sviatoslav Mykhailiuk\mykhasv01,G-F,23,OKC,1,0,16.0,0.0,2.0,.000,0.0,2.0,.000,0.0,0.0,,.000,0.0,0.0,,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0
335,Abdel Nader\naderab01,SF,27,PHO,23,0,15.0,2.4,5.0,.482,0.7,1.8,.405,1.7,3.1,.528,.557,1.2,1.6,.757,0.3,2.2,2.5,0.7,0.4,0.4,0.7,1.3,6.7
336,Larry Nance Jr.\nancela02,PF,28,CLE,24,22,33.2,3.8,7.8,.489,1.2,3.3,.367,2.6,4.5,.579,.567,0.8,1.3,.613,1.5,5.2,6.7,3.0,1.8,0.6,1.5,2.2,9.6
337,Aaron Nesmith\nesmiaa01,SF,21,BOS,20,0,15.2,1.4,3.4,.397,0.9,2.6,.353,0.5,0.9,.529,.529,0.4,0.6,.667,0.5,1.7,2.2,0.4,0.2,0.3,0.6,1.9,4.0
338,Raul Neto\netora01,PG,28,WAS,35,6,20.7,3.0,6.8,.441,0.9,2.6,.367,2.1,4.2,.486,.511,1.0,1.1,.850,0.4,1.8,2.2,2.2,1.2,0.1,0.8,1.6,7.9
339,Georges Niang\niangge01,PF,27,UTA,41,0,13.5,1.9,4.6,.415,1.2,3.2,.366,0.7,1.4,.526,.543,0.1,0.1,1.000,0.3,1.9,2.2,0.7,0.3,0.1,0.6,1.5,5.1
340,Zeke Nnaji\nnajize01,PF,20,DEN,27,1,10.5,1.4,2.6,.529,0.6,1.4,.436,0.7,1.1,.645,.650,0.2,0.3,.714,0.4,1.0,1.4,0.2,0.1,0.1,0.2,0.7,3.6
341,Nerlens Noel\noelne01,C,26,NYK,37,15,22.1,2.0,3.3,.612,0.0,0.1,.000,2.0,3.2,.622,.612,0.6,0.9,.667,2.1,3.8,5.9,0.6,0.9,2.0,1.1,2.4,4.6
342,Jaylen Nowell\nowelja01,SG,21,MIN,28,0,18.5,3.9,8.3,.464,1.5,3.8,.390,2.4,4.6,.523,.552,1.2,1.4,.825,0.5,1.8,2.3,1.3,0.5,0.3,0.7,2.0,10.4
343,Frank Ntilikina\ntilila01,PG,22,NYK,14,3,14.8,1.6,4.2,.373,1.1,2.4,.471,0.4,1.8,.240,.508,0.4,0.7,.500,0.2,0.9,1.1,0.8,1.0,0.1,0.4,1.9,4.6
344,Kendrick Nunn\nunnke01,PG,25,MIA,34,22,28.8,5.1,11.4,.442,1.9,5.5,.351,3.1,5.9,.527,.527,1.1,1.1,.923,0.5,2.8,3.2,2.7,1.1,0.3,1.6,1.8,13.1
345,Jusuf Nurkić\nurkiju01,C,26,POR,12,12,23.3,4.2,8.6,.485,0.3,1.0,.250,3.9,7.6,.516,.500,1.3,2.3,.556,1.9,5.8,7.7,2.8,0.9,0.9,1.9,2.8,9.8
346,David Nwaba\nwabada01,SF,28,HOU,30,9,22.6,3.5,7.2,.488,0.6,2.1,.270,3.0,5.1,.578,.528,1.6,2.3,.691,1.3,2.6,3.9,1.0,1.0,0.7,0.6,2.0,9.2
347,Jordan Nwora\nworajo01,SF,22,MIL,10,0,8.2,1.7,3.7,.459,0.8,1.6,.500,0.9,2.1,.429,.568,0.9,1.0,.900,0.1,1.4,1.5,0.0,0.4,0.2,1.0,0.9,5.1
348,Royce O'Neale\onealro01,SF,27,UTA,41,41,32.5,2.6,5.8,.447,1.8,4.2,.416,0.8,1.6,.531,.599,0.7,0.8,.844,1.3,5.5,6.7,2.6,0.8,0.5,1.2,2.9,7.6
349,Semi Ojeleye\ojelese01,PF,26,BOS,37,8,19.1,1.8,4.4,.416,1.2,3.1,.388,0.6,1.2,.489,.556,0.6,0.8,.733,0.6,2.2,2.8,0.8,0.3,0.0,0.4,1.2,5.4
350,Jahlil Okafor\okafoja01,C,25,DET,12,0,10.0,2.1,3.5,.595,0.0,0.3,.000,2.1,3.3,.641,.595,0.1,0.2,.500,1.1,1.2,2.3,0.3,0.2,0.2,0.3,0.8,4.3
351,Chuma Okeke\okekech01,PF,22,ORL,25,2,22.1,1.7,4.6,.365,0.9,2.4,.367,0.8,2.2,.364,.461,0.3,0.5,.615,0.9,2.7,3.6,1.9,0.8,0.4,0.7,1.1,4.6
352,Josh Okogie\okogijo01,SG,22,MIN,35,21,19.8,1.5,4.3,.342,0.4,1.8,.219,1.1,2.5,.432,.388,1.4,1.7,.814,0.9,1.6,2.5,1.2,0.8,0.4,0.7,2.0,4.7
353,Onyeka Okongwu\okongon01,C,20,ATL,19,1,9.7,1.3,2.1,.600,0.0,0.1,.000,1.3,2.1,.615,.600,0.5,0.8,.600,0.7,1.7,2.4,0.3,0.4,0.6,0.4,1.5,3.0
354,Isaac Okoro\okorois01,SG,20,CLE,36,36,32.5,3.0,7.3,.410,0.9,2.9,.301,2.1,4.4,.481,.469,1.2,1.7,.677,0.9,1.8,2.7,1.8,1.0,0.5,1.4,3.1,8.0
355,KZ Okpala\okpalkz01,PF,21,MIA,25,9,12.9,1.1,2.6,.409,0.4,1.5,.297,0.6,1.2,.552,.492,0.1,0.2,.333,0.6,1.4,2.0,0.4,0.2,0.3,0.5,1.8,2.7
356,Victor Oladipo\oladivi01,SG,28,TOT,28,28,33.1,7.5,18.5,.405,2.5,7.6,.327,5.0,10.9,.461,.473,3.3,4.3,.765,0.3,4.7,5.0,4.7,1.3,0.4,2.4,2.3,20.8
356,Victor Oladipo\oladivi01,SG,28,IND,9,9,33.3,7.1,16.9,.421,2.8,7.7,.362,4.3,9.2,.470,.503,3.0,4.1,.730,0.1,5.6,5.7,4.2,1.7,0.2,2.0,2.6,20.0
